"","V1","V2"
"result.6462",2001,0
"result.6463",2001,0
"result.6464",2001,0
"result.6465",2001,0
"result.6466",2001,0
"result.6467",2001,0
"result.6468",2001,0
"result.6469",2001,0
"result.6470",2001,0
"result.6471",1003,0.434226001489968
"result.6472",2001,0
"result.6473",2001,0
"result.6474",2001,0
"result.6475",2001,0
"result.6476",2001,0
"result.6477",2001,0
"result.6478",1003,0.534119369012149
"result.6479",1034,0.446398050889616
"result.6480",2001,0
"result.6481",2001,0
"result.6482",2001,0
"result.6483",2001,0
"result.6484",2001,0
"result.6485",1024,0.367587985062496
"result.6486",2001,0
"result.6487",2001,0
"result.6488",2001,0
"result.6489",2001,0
"result.6490",2001,0
"result.6491",2001,0
"result.6492",2001,0
"result.6493",2001,0
"result.6494",2001,0
"result.6495",2001,0
"result.6496",2001,0
"result.6497",2001,0
"result.6498",449,0.224548691048398
"result.6499",2001,0
"result.6500",2001,0
"result.6501",2001,0
"result.6502",2001,0
"result.6503",2001,0
"result.6504",2001,0
"result.6505",2001,0
"result.6506",2001,0
"result.6507",2001,0
"result.6508",2001,0
"result.6509",2001,0
"result.6510",2001,0
"result.6511",2001,0
"result.6512",2001,0
"result.6513",2001,0
"result.6514",2001,0
"result.6515",2001,0
"result.6516",2001,0
"result.6517",2001,0
"result.6518",2001,0
"result.6519",2001,0
"result.6520",912,0.0971215790566546
"result.6521",2001,0
"result.6522",2001,0
"result.6523",2001,0
"result.6524",2001,0
"result.6525",2001,0
"result.6526",2001,0
"result.6527",2001,0
"result.6528",2001,0
"result.6529",2001,0
"result.6530",2001,0
"result.6531",992,0.417814989182457
"result.6532",2001,0
"result.6533",2001,0
"result.6534",2001,0
"result.6535",2001,0
"result.6536",2001,0
"result.6537",2001,0
"result.6538",2001,0
"result.6539",2001,0
"result.6540",2001,0
"result.6541",2001,0
"result.6542",2001,0
"result.6543",2001,0
"result.6544",2001,0
"result.6545",2001,0
"result.6546",2001,0
"result.6547",2001,0
"result.6548",2001,0
"result.6549",2001,0
"result.6550",2001,0
"result.6551",2001,0
"result.6552",2001,0
"result.6553",2001,0
"result.6554",2001,0
"result.6555",2001,0
"result.6556",2001,0
"result.6557",2001,0
"result.6558",2001,0
"result.6559",168,0.29026112717953
"result.6560",2001,0
"result.6561",2001,0
"result.6562",2001,0
"result.6563",2001,0
"result.6564",2001,0
"result.6565",2001,0
"result.6566",2001,0
"result.6567",1007,0.457810204748897
"result.6568",2001,0
"result.6569",2001,0
"result.6570",2001,0
"result.6571",2001,0
"result.6572",2001,0
"result.6573",2001,0
"result.6574",2001,0
"result.6575",2001,0
"result.6576",2001,0
"result.6577",2001,0
"result.6578",2001,0
"result.6579",2001,0
"result.6580",2001,0
"result.6581",2001,0
"result.6582",2001,0
"result.6583",2001,0
"result.6584",2001,0
"result.6585",2001,0
"result.6586",2001,0
"result.6587",2001,0
"result.6588",2001,0
"result.6589",2001,0
"result.6590",2001,0
"result.6591",2001,0
"result.6592",2001,0
"result.6593",2001,0
"result.6594",2001,0
"result.6595",2001,0
"result.6596",2001,0
"result.6597",2001,0
"result.6598",2001,0
"result.6599",2001,0
"result.6600",2001,0
"result.6601",2001,0
"result.6602",2001,0
"result.6603",2001,0
"result.6604",2001,0
"result.6605",2001,0
"result.6606",2001,0
"result.6607",2001,0
"result.6608",2001,0
"result.6609",2001,0
"result.6610",2001,0
"result.6611",2001,0
"result.6612",2001,0
"result.6613",2001,0
"result.6614",2001,0
"result.6615",2001,0
"result.6616",2001,0
"result.6617",2001,0
"result.6618",2001,0
"result.6619",2001,0
"result.6620",2001,0
"result.6621",2001,0
"result.6622",2001,0
"result.6623",1008,0.457408855289678
"result.6624",2001,0
"result.6625",2001,0
"result.6626",2001,0
"result.6627",2001,0
"result.6628",2001,0
"result.6629",2001,0
"result.6630",2001,0
"result.6631",2001,0
"result.6632",2001,0
"result.6633",2001,0
"result.6634",2001,0
"result.6635",2001,0
"result.6636",2001,0
"result.6637",2001,0
"result.6638",2001,0
"result.6639",2001,0
"result.6640",2001,0
"result.6641",2001,0
"result.6642",2001,0
"result.6643",2001,0
"result.6644",2001,0
"result.6645",2001,0
"result.6646",2001,0
"result.6647",2001,0
"result.6648",2001,0
"result.6649",2001,0
"result.6650",2001,0
"result.6651",2001,0
"result.6652",2001,0
"result.6653",2001,0
"result.6654",2001,0
"result.6655",2001,0
"result.6656",2001,0
"result.6657",2001,0
"result.6658",2001,0
"result.6659",2001,0
"result.6660",2001,0
"result.6661",2001,0
"result.6662",2001,0
"result.6663",2001,0
"result.6664",2001,0
"result.6665",2001,0
"result.6666",2001,0
"result.6667",2001,0
"result.6668",2001,0
"result.6669",2001,0
"result.6670",2001,0
"result.6671",2001,0
"result.6672",2001,0
"result.6673",2001,0
"result.6674",2001,0
"result.6675",2001,0
"result.6676",2001,0
"result.6677",2001,0
"result.6678",2001,0
"result.6679",449,0.123573867599855
"result.6680",2001,0
"result.6681",2001,0
"result.6682",2001,0
"result.6683",2001,0
"result.6684",2001,0
"result.6685",2001,0
"result.6686",1023,0.414754535532008
"result.6687",2001,0
"result.6688",2001,0
"result.6689",2001,0
"result.6690",2001,0
"result.6691",2001,0
"result.6692",2001,0
"result.6693",2001,0
"result.6694",2001,0
"result.6695",2001,0
"result.6696",2001,0
"result.6697",2001,0
"result.6698",2001,0
"result.6699",2001,0
"result.6700",2001,0
"result.6701",2001,0
"result.6702",2001,0
"result.6703",2001,0
"result.6704",2001,0
"result.6705",2001,0
"result.6706",2001,0
"result.6707",2001,0
"result.6708",2001,0
"result.6709",2001,0
"result.6710",2001,0
"result.6711",2001,0
"result.6712",2001,0
"result.6713",2001,0
"result.6714",2001,0
"result.6715",2001,0
"result.6716",2001,0
"result.6717",2001,0
"result.6718",2001,0
"result.6719",2001,0
"result.6720",2001,0
"result.6721",168,0.139633397025079
"result.6722",991,0.333004733178294
"result.6723",2001,0
"result.6724",2001,0
"result.6725",2001,0
"result.6726",2001,0
"result.6727",2001,0
"result.6728",2001,0
"result.6729",2001,0
"result.6730",2001,0
"result.6731",2001,0
"result.6732",2001,0
"result.6733",2001,0
"result.6734",2001,0
"result.6735",2001,0
"result.6736",2001,0
"result.6737",2001,0
"result.6738",2001,0
"result.6739",2001,0
"result.6740",2001,0
"result.6741",2001,0
"result.6742",2001,0
"result.6743",2001,0
"result.6744",2001,0
"result.6745",2001,0
"result.6746",2001,0
"result.6747",2001,0
"result.6748",2001,0
"result.6749",2001,0
"result.6750",1007,0.36015001089622
"result.6751",2001,0
"result.6752",2001,0
"result.6753",2001,0
"result.6754",2001,0
"result.6755",2001,0
"result.6756",2001,0
"result.6757",2001,0
"result.6758",2001,0
"result.6759",1021,0.725562803398415
"result.6760",2001,0
"result.6761",2001,0
"result.6762",2001,0
"result.6763",2001,0
"result.6764",2001,0
"result.6765",2001,0
"result.6766",2001,0
"result.6767",1015,0.359186933886377
"result.6768",2001,0
"result.6769",171,0.28833997919256
"result.6770",2001,0
"result.6771",2001,0
"result.6772",2001,0
"result.6773",2001,0
"result.6774",2001,0
"result.6775",2001,0
"result.6776",894,0.36402724205124
"result.6777",2001,0
"result.6778",2001,0
"result.6779",2001,0
"result.6780",2001,0
"result.6781",2001,0
"result.6782",2001,0
"result.6783",2001,0
"result.6784",2001,0
"result.6785",2001,0
"result.6786",2001,0
"result.6787",2001,0
"result.6788",2001,0
"result.6789",2001,0
"result.6790",1015,0.346560941486317
"result.6791",2001,0
"result.6792",2001,0
"result.6793",2001,0
"result.6794",2001,0
"result.6795",2001,0
"result.6796",2001,0
"result.6797",2001,0
"result.6798",1021,0.358922414946889
"result.6799",1021,0.707944884756756
"result.6800",2001,0
"result.6801",2001,0
"result.6802",2001,0
"result.6803",2001,0
"result.6804",1007,0.52393680541136
"result.6805",2001,0
"result.6806",2001,0
"result.6807",2001,0
"result.6808",2001,0
"result.6809",2001,0
"result.6810",2001,0
"result.6811",2001,0
"result.6812",2001,0
"result.6813",2001,0
"result.6814",2001,0
"result.6815",2001,0
"result.6816",171,0.250725725057578
"result.6817",2001,0
"result.6818",449,0.196560937849373
"result.6819",2001,0
"result.6820",2001,0
"result.6821",2001,0
"result.6822",2001,0
"result.6823",2001,0
"result.6824",2001,0
"result.6825",2001,0
"result.6826",2001,0
"result.6827",2001,0
"result.6828",2001,0
"result.6829",2001,0
"result.6830",2001,0
"result.6831",2001,0
"result.6832",2001,0
"result.6833",2001,0
"result.6834",2001,0
"result.6835",2001,0
"result.6836",2001,0
"result.6837",2001,0
"result.6838",1234,0.502985384702022
"result.6839",2001,0
"result.6840",2001,0
"result.6841",2001,0
"result.6842",2001,0
"result.6843",2001,0
"result.6844",2001,0
"result.6845",2001,0
"result.6846",2001,0
"result.6847",2001,0
"result.6848",2001,0
"result.6849",2001,0
"result.6850",2001,0
"result.6851",2001,0
"result.6852",2001,0
"result.6853",2001,0
"result.6854",2001,0
"result.6855",2001,0
"result.6856",2001,0
"result.6857",2001,0
"result.6858",2001,0
"result.6859",2001,0
"result.6860",2001,0
"result.6861",2001,0
"result.6862",2001,0
"result.6863",2001,0
"result.6864",2001,0
"result.6865",2001,0
"result.6866",2001,0
"result.6867",2001,0
"result.6868",2001,0
"result.6869",2001,0
"result.6870",2001,0
"result.6871",2001,0
"result.6872",2001,0
"result.6873",2001,0
"result.6874",2001,0
"result.6875",2001,0
"result.6876",2001,0
"result.6877",2001,0
"result.6878",2001,0
"result.6879",2001,0
"result.6880",2001,0
"result.6881",2001,0
"result.6882",2001,0
"result.6883",2001,0
"result.6884",2001,0
"result.6885",2001,0
"result.6886",2001,0
"result.6887",997,0.538067869238414
"result.6888",2001,0
"result.6889",2001,0
"result.6890",2001,0
"result.6891",2001,0
"result.6892",2001,0
"result.6893",2001,0
"result.6894",2001,0
"result.6895",2001,0
"result.6896",2001,0
"result.6897",2001,0
"result.6898",2001,0
"result.6899",2001,0
"result.6900",2001,0
"result.6901",2001,0
"result.6902",988,0.489888997153244
"result.6903",992,0.331829953427631
"result.6904",2001,0
"result.6905",2001,0
"result.6906",2001,0
"result.6907",2001,0
"result.6908",2001,0
"result.6909",2001,0
"result.6910",2001,0
"result.6911",2001,0
"result.6912",2001,0
"result.6913",2001,0
"result.6914",2001,0
"result.6915",2001,0
"result.6916",2001,0
"result.6917",2001,0
"result.6918",2001,0
"result.6919",2001,0
"result.6920",2001,0
"result.6921",2001,0
"result.6922",2001,0
"result.6923",2001,0
"result.6924",2001,0
"result.6925",2001,0
"result.6926",169,0.104735777600133
"result.6927",2001,0
"result.6928",2001,0
"result.6929",2001,0
"result.6930",2001,0
"result.6931",2001,0
"result.6932",2001,0
"result.6933",2001,0
"result.6934",2001,0
"result.6935",2001,0
"result.6936",2001,0
"result.6937",2001,0
"result.6938",2001,0
"result.6939",2001,0
"result.6940",2001,0
"result.6941",2001,0
"result.6942",2001,0
"result.6943",2001,0
"result.6944",2001,0
"result.6945",2001,0
"result.6946",2001,0
"result.6947",2001,0
"result.6948",2001,0
"result.6949",2001,0
"result.6950",2001,0
"result.6951",2001,0
"result.6952",2001,0
"result.6953",2001,0
"result.6954",2001,0
"result.6955",2001,0
"result.6956",2001,0
"result.6957",2001,0
"result.6958",2001,0
"result.6959",2001,0
"result.6960",2001,0
"result.6961",2001,0
"result.6962",2001,0
"result.6963",2001,0
"result.6964",2001,0
"result.6965",2001,0
"result.6966",2001,0
"result.6967",2001,0
"result.6968",2001,0
"result.6969",2001,0
"result.6970",2001,0
"result.6971",2001,0
"result.6972",2001,0
"result.6973",2001,0
"result.6974",2001,0
"result.6975",2001,0
"result.6976",2001,0
"result.6977",2001,0
"result.6978",2001,0
"result.6979",2001,0
"result.6980",2001,0
"result.6981",2001,0
"result.6982",991,0.64919608590383
"result.6983",1021,0.545236978489882
"result.6984",2001,0
"result.6985",2001,0
"result.6986",2001,0
"result.6987",2001,0
"result.6988",2001,0
"result.6989",2001,0
"result.6990",2001,0
"result.6991",2001,0
"result.6992",2001,0
"result.6993",2001,0
"result.6994",2001,0
"result.6995",2001,0
"result.6996",2001,0
"result.6997",2001,0
"result.6998",2001,0
"result.6999",2001,0
"result.7000",988,0.45256297108439
"result.7001",2001,0
"result.7002",2001,0
"result.7003",2001,0
"result.7004",2001,0
"result.7005",2001,0
"result.7006",2001,0
"result.7007",2001,0
"result.7008",2001,0
"result.7009",2001,0
"result.7010",2001,0
"result.7011",2001,0
"result.7012",2001,0
"result.7013",2001,0
"result.7014",2001,0
"result.7015",2001,0
"result.7016",2001,0
"result.7017",2001,0
"result.7018",2001,0
"result.7019",2001,0
"result.7020",2001,0
"result.7021",2001,0
"result.7022",2001,0
"result.7023",2001,0
"result.7024",2001,0
"result.7025",2001,0
"result.7026",2001,0
"result.7027",2001,0
"result.7028",2001,0
"result.7029",2001,0
"result.7030",2001,0
"result.7031",1668,0.779802921060867
"result.7032",2001,0
"result.7033",2001,0
"result.7034",2001,0
"result.7035",2001,0
"result.7036",2001,0
"result.7037",2001,0
"result.7038",2001,0
"result.7039",2001,0
"result.7040",2001,0
"result.7041",2001,0
"result.7042",2001,0
"result.7043",2001,0
"result.7044",2001,0
"result.7045",2001,0
"result.7046",2001,0
"result.7047",2001,0
"result.7048",2001,0
"result.7049",2001,0
"result.7050",2001,0
"result.7051",2001,0
"result.7052",2001,0
"result.7053",2001,0
"result.7054",2001,0
"result.7055",2001,0
"result.7056",2001,0
"result.7057",2001,0
"result.7058",2001,0
"result.7059",2001,0
"result.7060",2001,0
"result.7061",2001,0
"result.7062",2001,0
"result.7063",2001,0
"result.7064",2001,0
"result.7065",2001,0
"result.7066",2001,0
"result.7067",2001,0
"result.7068",2001,0
"result.7069",2001,0
"result.7070",2001,0
"result.7071",2001,0
"result.7072",2001,0
"result.7073",2001,0
"result.7074",2001,0
"result.7075",2001,0
"result.7076",2001,0
"result.7077",2001,0
"result.7078",1003,0.298755300672955
"result.7079",2001,0
"result.7080",2001,0
"result.7081",2001,0
"result.7082",2001,0
"result.7083",2001,0
"result.7084",2001,0
"result.7085",2001,0
"result.7086",2001,0
"result.7087",1012,0.519207854322854
"result.7088",991,0.375872806073478
"result.7089",2001,0
"result.7090",2001,0
"result.7091",2001,0
"result.7092",2001,0
"result.7093",2001,0
"result.7094",2001,0
"result.7095",2001,0
"result.7096",2001,0
"result.7097",2001,0
"result.7098",2001,0
"result.7099",2001,0
"result.7100",2001,0
"result.7101",2001,0
"result.7102",2001,0
"result.7103",2001,0
"result.7104",2001,0
"result.7105",2001,0
"result.7106",2001,0
"result.7107",2001,0
"result.7108",2001,0
"result.7109",2001,0
"result.7110",2001,0
"result.7111",2001,0
"result.7112",2001,0
"result.7113",2001,0
"result.7114",2001,0
"result.7115",2001,0
"result.7116",2001,0
"result.7117",2001,0
"result.7118",2001,0
"result.7119",2001,0
"result.7120",2001,0
"result.7121",2001,0
"result.7122",2001,0
"result.7123",2001,0
"result.7124",2001,0
"result.7125",2001,0
"result.7126",2001,0
"result.7127",2001,0
"result.7128",2001,0
"result.7129",2001,0
"result.7130",2001,0
"result.7131",2001,0
"result.7132",2001,0
"result.7133",2001,0
"result.7134",2001,0
"result.7135",171,0.202026338666638
"result.7136",2001,0
"result.7137",2001,0
"result.7138",2001,0
"result.7139",2001,0
"result.7140",2001,0
"result.7141",2001,0
"result.7142",2001,0
"result.7143",2001,0
"result.7144",2001,0
"result.7145",2001,0
"result.7146",2001,0
"result.7147",2001,0
"result.7148",2001,0
"result.7149",2001,0
"result.7150",2001,0
"result.7151",2001,0
"result.7152",2001,0
"result.7153",2001,0
"result.7154",2001,0
"result.7155",2001,0
"result.7156",2001,0
"result.7157",2001,0
"result.7158",2001,0
"result.7159",2001,0
"result.7160",2001,0
"result.7161",2001,0
"result.7162",2001,0
"result.7163",2001,0
"result.7164",2001,0
"result.7165",2001,0
"result.7166",2001,0
"result.7167",2001,0
"result.7168",2001,0
"result.7169",2001,0
"result.7170",2001,0
"result.7171",2001,0
"result.7172",2001,0
"result.7173",2001,0
"result.7174",2001,0
"result.7175",1668,0.629976590128134
"result.7176",2001,0
"result.7177",2001,0
"result.7178",2001,0
"result.7179",2001,0
"result.7180",2001,0
"result.7181",2001,0
"result.7182",1006,0.320441694475019
"result.7183",2001,0
"result.7184",1861,0.592456905322237
"result.7185",2001,0
"result.7186",2001,0
"result.7187",2001,0
"result.7188",2001,0
"result.7189",2001,0
"result.7190",2001,0
"result.7191",2001,0
"result.7192",2001,0
"result.7193",2001,0
"result.7194",2001,0
"result.7195",2001,0
"result.7196",2001,0
"result.7197",2001,0
"result.7198",2001,0
"result.7199",2001,0
"result.7200",2001,0
"result.7201",171,0.132059877710191
"result.7202",2001,0
"result.7203",2001,0
"result.7204",2001,0
"result.7205",2001,0
"result.7206",2001,0
"result.7207",2001,0
"result.7208",2001,0
"result.7209",2001,0
"result.7210",2001,0
"result.7211",2001,0
"result.7212",2001,0
"result.7213",2001,0
"result.7214",2001,0
"result.7215",2001,0
"result.7216",2001,0
"result.7217",2001,0
"result.7218",2001,0
"result.7219",2001,0
"result.7220",2001,0
"result.7221",2001,0
"result.7222",991,0.44714414197442
"result.7223",1021,0.512407960477031
"result.7224",2001,0
"result.7225",2001,0
"result.7226",2001,0
"result.7227",2001,0
"result.7228",2001,0
"result.7229",2001,0
"result.7230",2001,0
"result.7231",2001,0
"result.7232",2001,0
"result.7233",2001,0
"result.7234",2001,0
"result.7235",2001,0
"result.7236",2001,0
"result.7237",2001,0
"result.7238",2001,0
"result.7239",2001,0
"result.7240",2001,0
"result.7241",2001,0
"result.7242",2001,0
"result.7243",2001,0
"result.7244",2001,0
"result.7245",2001,0
"result.7246",991,0.523503101928561
"result.7247",2001,0
"result.7248",2001,0
"result.7249",2001,0
"result.7250",2001,0
"result.7251",2001,0
"result.7252",2001,0
"result.7253",2001,0
"result.7254",2001,0
"result.7255",2001,0
"result.7256",2001,0
"result.7257",2001,0
"result.7258",2001,0
"result.7259",2001,0
"result.7260",2001,0
"result.7261",2001,0
"result.7262",2001,0
"result.7263",2001,0
"result.7264",2001,0
"result.7265",2001,0
"result.7266",2001,0
"result.7267",2001,0
"result.7268",2001,0
"result.7269",2001,0
"result.7270",2001,0
"result.7271",2001,0
"result.7272",2001,0
"result.7273",2001,0
"result.7274",2001,0
"result.7275",2001,0
"result.7276",2001,0
"result.7277",2001,0
"result.7278",2001,0
"result.7279",2001,0
"result.7280",2001,0
"result.7281",2001,0
"result.7282",2001,0
"result.7283",2001,0
"result.7284",2001,0
"result.7285",2001,0
"result.7286",2001,0
"result.7287",882,0.454092782371818
